Unnamed: 0,age,workclass,fnlwgt,education,education-num,occupation,relationship,race,sex,country,salary,capital_gain,marital_status,capital_loss,hours_per_week
31433,25, Private,181576, Some-college,10, Transport-moving, Not-in-family, White, Male, United-States, <=50K,0, Never-married,0,55
31434,39, Private,198841, Masters,14, Prof-specialty, Husband, White, Male, United-States, >50K,7688, Married-civ-spouse,0,45
31435,53, Private,53197, Masters,14, Prof-specialty, Husband, White, Male, United-States, >50K,3103, Married-civ-spouse,0,40
31436,32, State-gov,542265, HS-grad,9, Adm-clerical, Not-in-family, White, Female, United-States, <=50K,0, Never-married,0,40
31437,38, Private,193026, 11th,7, Craft-repair, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,40
31438,21, Private,25505, Assoc-voc,11, Adm-clerical, Unmarried, Black, Female, United-States, <=50K,0, Never-married,0,35
31439,17, Private,375657, 11th,7, Handlers-cleaners, Own-child, White, Male, United-States, <=50K,0, Never-married,0,30
31440,44, Private,201599, 11th,7, Machine-op-inspct, Unmarried, Black, Female, United-States, <=50K,0, Never-married,0,40
31441,23, Private,181820, Some-college,10, Handlers-cleaners, Own-child, White, Male, United-States, <=50K,0, Never-married,0,20
31442,57, Private,334224, Some-college,10, Craft-repair, Wife, White, Female, United-States, >50K,9386, Married-civ-spouse,0,40
31443,30, State-gov,54318, 11th,7, Transport-moving, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,40
31444,51, Self-emp-not-inc,141388, HS-grad,9, Farming-fishing, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,55
31445,54, Self-emp-not-inc,57101, HS-grad,9, Craft-repair, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,35
31446,44, Private,168515, Some-college,10, Adm-clerical, Not-in-family, White, Female, Germany, <=50K,0, Divorced,0,40
31447,60, Private,163665, Some-college,10, Protective-serv, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,16
31448,28, Private,207513, Bachelors,13, Sales, Husband, White, Male, United-States, >50K,7298, Married-civ-spouse,0,42
31449,39, Private,293291, HS-grad,9, Machine-op-inspct, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,50
31450,55, Private,70088, Masters,14, Prof-specialty, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,40
31451,36, Private,199346, Masters,14, Prof-specialty, Wife, White, Female, United-States, >50K,0, Married-civ-spouse,0,50
31452,55, Local-gov,143949, Masters,14, Prof-specialty, Wife, White, Female, United-States, >50K,3103, Married-civ-spouse,0,45
31453,33, Private,207201, HS-grad,9, Machine-op-inspct, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,55
31454,30, Private,430283, HS-grad,9, Adm-clerical, Wife, White, Female, United-States, >50K,7298, Married-civ-spouse,0,40
31455,40, Local-gov,293809, Bachelors,13, Prof-specialty, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,20
31456,30, Private,378009, Masters,14, Exec-managerial, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,50
31457,40, Private,226608, Some-college,10, Tech-support, Not-in-family, White, Male, Guatemala, >50K,0, Divorced,0,30
31458,24, Private,314182, HS-grad,9, Transport-moving, Not-in-family, White, Female, United-States, <=50K,0, Never-married,0,50
31459,18, Private,170544, 11th,7, Sales, Own-child, White, Male, United-States, <=50K,0, Never-married,0,20
31460,18, Private,94196, HS-grad,9, Handlers-cleaners, Own-child, White, Female, United-States, <=50K,0, Never-married,0,25
31461,49, Private,193047, HS-grad,9, Craft-repair, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,45
31462,42, Private,112607, HS-grad,9, Craft-repair, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,50
31463,28, Local-gov,146949, HS-grad,9, Handlers-cleaners, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,40
31464,32, Private,309513, Assoc-acdm,12, Craft-repair, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,40
31465,48, Self-emp-not-inc,191389, Some-college,10, Sales, Unmarried, White, Female, United-States, <=50K,0, Separated,0,50
31466,24, Private,213902, 7th-8th,4, Priv-house-serv, Own-child, White, Female, El-Salvador, <=50K,0, Never-married,0,32
31467,73, Self-emp-not-inc,46514, HS-grad,9, Sales, Wife, White, Female, United-States, <=50K,0, Married-civ-spouse,0,25
31468,35, Private,75855, Masters,14, Prof-specialty, Husband, Black, Male, ?, >50K,7298, Married-civ-spouse,0,40
31469,23, Private,38707, Some-college,10, Transport-moving, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,60
31470,19, Private,188568, Some-college,10, Priv-house-serv, Not-in-family, White, Female, United-States, <=50K,0, Never-married,0,40
31471,27, Private,215014, HS-grad,9, Sales, Husband, White, Male, Mexico, <=50K,0, Married-civ-spouse,0,35
31472,27, Private,184477, 12th,8, Other-service, Not-in-family, White, Male, United-States, <=50K,0, Never-married,0,40
31473,41, Self-emp-not-inc,204235, Prof-school,15, Prof-specialty, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,50
31474,31, Private,39054, HS-grad,9, Craft-repair, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,20
31475,64, Self-emp-inc,272531, HS-grad,9, Craft-repair, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,40
31476,45, Private,358701, 12th,8, Other-service, Own-child, White, Male, Mexico, <=50K,0, Never-married,0,10
31477,47, Private,217750, HS-grad,9, Other-service, Wife, White, Female, United-States, <=50K,0, Married-civ-spouse,0,35
31478,22, Private,200374, HS-grad,9, Machine-op-inspct, Other-relative, White, Male, United-States, <=50K,0, Never-married,0,35
31479,24, Private,498349, Bachelors,13, Transport-moving, Unmarried, Black, Female, United-States, <=50K,0, Never-married,0,40
31480,69, State-gov,170458, HS-grad,9, Other-service, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,20
31481,40, Self-emp-not-inc,57233, Assoc-voc,11, Exec-managerial, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,40
31482,45, Private,188432, HS-grad,9, Craft-repair, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,40
31483,47, Self-emp-not-inc,33300, Assoc-acdm,12, Farming-fishing, Other-relative, White, Male, United-States, >50K,10520, Never-married,0,45
31484,31, Private,225779, HS-grad,9, Machine-op-inspct, Not-in-family, White, Female, United-States, <=50K,0, Never-married,0,40
31485,48, Private,46677, Assoc-acdm,12, Exec-managerial, Unmarried, White, Female, United-States, <=50K,0, Divorced,0,42
31486,41, Private,227968, Bachelors,13, Prof-specialty, Wife, Black, Female, Haiti, >50K,0, Married-civ-spouse,0,35
31487,34, Private,85355, Bachelors,13, Adm-clerical, Own-child, White, Male, United-States, <=50K,0, Never-married,0,40
31488,48, Private,207120, Some-college,10, Prof-specialty, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,40
31489,28, Local-gov,229223, Assoc-voc,11, Prof-specialty, Wife, White, Female, United-States, >50K,7688, Married-civ-spouse,0,36
31490,20, Private,224640, Assoc-acdm,12, Exec-managerial, Own-child, White, Female, United-States, <=50K,0, Never-married,0,40
31491,39, Private,139012, Bachelors,13, Adm-clerical, Husband, Asian-Pac-Islander, Male, Philippines, >50K,0, Married-civ-spouse,0,40
31492,40, Federal-gov,130749, Some-college,10, Exec-managerial, Not-in-family, Black, Female, United-States, <=50K,0, Divorced,0,40
31493,28, Private,204516, 10th,6, Transport-moving, Not-in-family, White, Male, United-States, <=50K,0, Never-married,0,45
31494,20, Private,105479, Some-college,10, Sales, Not-in-family, White, Female, United-States, <=50K,0, Never-married,0,25
31495,41, Private,197093, Bachelors,13, Prof-specialty, Not-in-family, Black, Male, United-States, <=50K,0, Divorced,0,40
31496,49, Self-emp-inc,431245, Some-college,10, Sales, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,50
31497,24, Private,155150, HS-grad,9, Machine-op-inspct, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,40
31498,35, State-gov,216035, HS-grad,9, Protective-serv, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,40
31499,22, Private,388247, Some-college,10, Sales, Own-child, White, Male, United-States, <=50K,0, Never-married,0,40
31500,23, Private,208908, Bachelors,13, Other-service, Not-in-family, White, Female, United-States, <=50K,0, Never-married,0,30
31501,23, Private,259301, HS-grad,9, Exec-managerial, Unmarried, White, Female, United-States, <=50K,0, Divorced,0,40
31502,42, Self-emp-not-inc,69333, Assoc-voc,11, Transport-moving, Husband, White, Male, United-States, >50K,4386, Married-civ-spouse,0,80
31503,34, Private,167893, Some-college,10, Prof-specialty, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,64
31504,32, Federal-gov,386877, Assoc-voc,11, Tech-support, Own-child, Black, Male, United-States, <=50K,4650, Never-married,0,40
31505,54, Private,146551, HS-grad,9, Adm-clerical, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,54
31506,48, Private,238360, Bachelors,13, Adm-clerical, Unmarried, Asian-Pac-Islander, Female, Philippines, <=50K,0, Separated,0,40
31507,38, Private,187748, Bachelors,13, Prof-specialty, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,40
31508,48, State-gov,50748, Bachelors,13, Adm-clerical, Unmarried, White, Female, United-States, <=50K,0, Divorced,0,40
31509,22, Private,50136, 5th-6th,3, Other-service, Husband, White, Male, El-Salvador, <=50K,0, Married-civ-spouse,0,40
31510,42, Private,111483, Bachelors,13, Tech-support, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,50
31511,31, Private,298871, Doctorate,16, Prof-specialty, Husband, Asian-Pac-Islander, Male, China, <=50K,0, Married-civ-spouse,0,40
31512,27, Private,147340, HS-grad,9, Other-service, Not-in-family, White, Female, United-States, >50K,0, Never-married,0,50
31513,57, Private,132704, Masters,14, Prof-specialty, Not-in-family, White, Male, United-States, >50K,10520, Separated,0,32
31514,46, State-gov,327786, Assoc-voc,11, Tech-support, Not-in-family, White, Female, United-States, <=50K,3325, Divorced,0,42
31515,44, Federal-gov,243636, Assoc-voc,11, Craft-repair, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,40
31516,42, Local-gov,194417, Some-college,10, Protective-serv, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,40
31517,24, Private,236696, Bachelors,13, Exec-managerial, Not-in-family, White, Male, United-States, <=50K,0, Never-married,0,40
31518,38, Private,337130, 1st-4th,2, Craft-repair, Not-in-family, White, Male, Mexico, <=50K,0, Married-spouse-absent,0,40
31519,29, Private,273051, Bachelors,13, Exec-managerial, Husband, White, Male, Yugoslavia, >50K,0, Married-civ-spouse,0,52
31520,38, Private,186191, HS-grad,9, Craft-repair, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,55
31521,33, Private,268451, Some-college,10, Exec-managerial, Unmarried, White, Female, United-States, <=50K,0, Divorced,0,40
31522,61, Private,154600, HS-grad,9, Other-service, Wife, White, Female, United-States, <=50K,0, Married-civ-spouse,0,4
31523,49, Local-gov,405309, Assoc-voc,11, Craft-repair, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,40
31524,51, Self-emp-not-inc,99185, Assoc-acdm,12, Exec-managerial, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,40
31525,42, Private,191765, HS-grad,9, Other-service, Other-relative, Black, Female, United-States, <=50K,0, Divorced,0,35
31526,21, Private,253583, HS-grad,9, Handlers-cleaners, Own-child, White, Male, United-States, <=50K,0, Never-married,0,40
31527,29, ?,297054, HS-grad,9, ?, Not-in-family, White, Male, United-States, <=50K,0, Divorced,0,40
31528,54, Private,204397, Some-college,10, Farming-fishing, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,50
31529,23, Private,288771, Some-college,10, Adm-clerical, Not-in-family, White, Female, United-States, <=50K,0, Never-married,0,30
31530,52, Private,173987, 10th,6, Craft-repair, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,40
31531,28, Local-gov,33662, Masters,14, Prof-specialty, Wife, White, Female, United-States, >50K,7298, Married-civ-spouse,0,40
31532,23, Private,91658, Some-college,10, Handlers-cleaners, Own-child, White, Male, United-States, <=50K,0, Divorced,0,40
31533,43, Private,226902, HS-grad,9, Sales, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,80
31534,45, Private,232586, Some-college,10, Craft-repair, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,50
31535,51, Self-emp-not-inc,291755, 7th-8th,4, Exec-managerial, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,42
31536,29, ?,207032, HS-grad,9, ?, Unmarried, Black, Female, Haiti, <=50K,0, Married-spouse-absent,0,42
31537,23, Private,161478, Some-college,10, Sales, Own-child, Asian-Pac-Islander, Female, United-States, <=50K,0, Never-married,0,40
31538,73, Self-emp-not-inc,109833, Bachelors,13, Farming-fishing, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,30
31539,47, Self-emp-not-inc,229394, 11th,7, Exec-managerial, Unmarried, White, Female, United-States, <=50K,0, Divorced,0,55
31540,61, ?,69285, HS-grad,9, ?, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,37
31541,26, Private,491862, Assoc-voc,11, Exec-managerial, Not-in-family, Black, Female, United-States, <=50K,0, Never-married,0,40
31542,40, Private,311534, HS-grad,9, Handlers-cleaners, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,40
31543,32, Self-emp-not-inc,420895, Bachelors,13, Sales, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,47
31544,39, Private,226374, 10th,6, Other-service, Unmarried, Black, Female, United-States, <=50K,0, Divorced,0,40
31545,33, Federal-gov,101345, Bachelors,13, Prof-specialty, Not-in-family, White, Female, United-States, <=50K,0, Never-married,0,40
31546,35, Private,48779, HS-grad,9, Farming-fishing, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,35
31547,42, Private,152676, HS-grad,9, Exec-managerial, Own-child, White, Male, United-States, <=50K,0, Divorced,0,40
31548,46, Private,164877, Some-college,10, Craft-repair, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,44
31549,33, Private,97521, HS-grad,9, Adm-clerical, Own-child, White, Male, United-States, <=50K,0, Never-married,0,40
31550,47, Private,88564, 5th-6th,3, Machine-op-inspct, Own-child, White, Male, United-States, <=50K,0, Never-married,0,20
31551,33, Private,188246, Bachelors,13, Exec-managerial, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,40
31552,26, Private,189185, HS-grad,9, Adm-clerical, Own-child, White, Female, United-States, <=50K,0, Divorced,0,40
31553,42, State-gov,163069, Some-college,10, Adm-clerical, Unmarried, Black, Female, United-States, <=50K,0, Divorced,0,40
31554,28, Private,251905, Bachelors,13, Prof-specialty, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,50
31555,29, Private,112403, 5th-6th,3, Machine-op-inspct, Husband, White, Male, ?, <=50K,0, Married-civ-spouse,0,40
31556,18, Private,36882, 12th,8, Sales, Own-child, White, Female, United-States, <=50K,0, Never-married,0,20
31557,33, Self-emp-not-inc,195891, Some-college,10, Exec-managerial, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,45
31558,36, Private,194905, Bachelors,13, Prof-specialty, Unmarried, White, Female, United-States, <=50K,0, Widowed,0,44
31559,33, Private,133503, HS-grad,9, Protective-serv, Husband, White, Male, United-States, >50K,7688, Married-civ-spouse,0,48
31560,40, Private,31621, HS-grad,9, Adm-clerical, Unmarried, White, Female, United-States, <=50K,0, Married-spouse-absent,0,40
31561,57, Self-emp-not-inc,413373, Doctorate,16, Sales, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,1902,40
31562,40, Private,196029, HS-grad,9, Transport-moving, Unmarried, White, Male, United-States, <=50K,0, Divorced,0,45
31563,36, Private,107302, HS-grad,9, Tech-support, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,50
31564,45, Private,151267, Bachelors,13, Adm-clerical, Not-in-family, Black, Female, United-States, >50K,0, Never-married,0,40
31565,52, Private,256861, Bachelors,13, Exec-managerial, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,50
31566,24, Private,82777, HS-grad,9, Machine-op-inspct, Not-in-family, White, Male, United-States, <=50K,0, Separated,0,40
